date,treatment,sample,target_pH,measured_pH,target_temperature,measured_temperature,conductivity,salinity
15/12/2016,TTTC,TTTC2,8.1,8.05,29,28.4,-66.1,35
10/02/2017,TTC,TTC5,8.1,8.06,27,27,-66.2,35
02/01/2017,TTC,TTC1,8.1,8.06,27,26.8,-66.2,35
03/01/2017,TTC,TTC1,8.1,8.06,27,26.6,-66.2,35
11/01/2017,TC,TC2,8.1,8.06,25,25.1,-66.2,35
06/12/2016,TC,TC4,8.1,8.06,25,25,-66.2,35
20/12/2016,TC,TC1,8.1,8.06,25,25,-66.2,35
02/01/2017,TTTC,TTTC3,8.1,8.05,29,29.2,-66.2,35
15/02/2017,TTTC,TTTC2,8.1,8.05,29,28.2,-66.2,35
10/02/2017,TTC,TTC2,8.1,8.06,27,27,-66.3,35
25/01/2017,TTC,TTC5,8.1,8.06,27,26.9,-66.3,35
06/12/2016,TTTC,TTTC2,8.1,8.05,29,29.2,-66.3,35
27/01/2017,TTTC,TTTC4,8.1,8.05,29,29.1,-66.3,35
02/01/2017,TTTC,TTTC2,8.1,8.05,29,28.9,-66.3,35
26/12/2016,TC,TC2,8.1,8.07,25,25.2,-66.4,35
24/01/2017,TTC,TTC1,8.1,8.06,27,26.8,-66.4,35
02/01/2017,TC,TC3,8.1,8.06,25,25.2,-66.4,35
10/01/2017,TC,TC1,8.1,8.06,25,25.1,-66.4,35
15/12/2016,TTTC,TTTC1,8.1,8.05,29,28.5,-66.4,35
02/01/2017,TC,TC2,8.1,8.07,25,25.2,-66.5,35
24/01/2017,TTTC,TTTC2,8.1,8.05,29,29.2,-66.5,35
03/01/2017,TC,TC5,8.1,8.07,25,25.2,-66.6,35
11/01/2017,TTTC,TTTC5,8.1,8.06,29,29.2,-66.6,35
11/12/2016,TTC,TTC3,8.1,8.06,27,26.8,-66.6,35
09/02/2017,TC,TC2,8.1,8.07,25,24.9,-66.7,35
02/01/2017,TTTC,TTTC1,8.1,8.06,29,28.8,-66.7,35
10/01/2017,TTC,TTC4,8.1,8.06,27,26.9,-66.7,35
02/02/2017,TC,TC3,8.1,8.07,25,25.1,-66.8,35
09/02/2017,TC,TC3,8.1,8.07,25,24.9,-66.8,35
09/02/2017,TC,TC4,8.1,8.08,25,24.9,-66.9,35
10/02/2017,TTC,TTC3,8.1,8.07,27,27,-66.9,35
03/01/2017,TC,TC3,8.1,8.07,25,25.2,-66.9,35
11/01/2017,TC,TC5,8.1,8.07,25,25.1,-66.9,35
10/02/2017,TTTC,TTTC4,8.1,8.06,29,29.5,-66.9,35
15/02/2017,TTC,TTC2,8.1,8.01,27,26.7,-66.9,35
26/12/2016,TTC,TTC4,8.1,8.08,27,26.7,-67,35
02/01/2017,TC,TC5,8.1,8.08,25,25.2,-67,35
03/01/2017,TC,TC4,8.1,8.08,25,25.2,-67,35
27/01/2017,TTC,TTC3,8.1,8.07,27,26.8,-67,35
27/01/2017,TC,TC1,8.1,8.08,25,25.2,-67.1,35
03/01/2017,TTTC,TTTC2,8.1,8.06,29,28.8,-67.1,35
02/01/2017,TC,TC4,8.1,8.08,25,25.3,-67.2,35
24/01/2017,TTC,TTC3,8.1,8.07,27,26.8,-67.2,35
06/12/2016,TTTC,TTTC5,8.1,8.06,29,29.2,-67.2,35
09/02/2017,TTC,TTC1,8.1,8.08,27,26.8,-67.3,35
02/02/2017,TTC,TTC1,8.1,8.08,27,26.5,-67.3,35
02/01/2017,TTTC,TTTC4,8.1,8.07,29,29.3,-67.3,35
24/01/2017,TTTC,TTTC1,8.1,8.07,29,29,-67.3,35
20/12/2016,TTC,TTC2,8.1,8.08,27,27,-67.4,35
02/01/2017,TTC,TTC2,8.1,8.08,27,26.8,-67.4,35
02/01/2017,TTTC,TTTC5,8.1,8.07,29,29.2,-67.4,35
11/01/2017,TTC,TTC4,8.1,8.08,27,26.8,-67.5,35
15/12/2016,TTC,TTC5,8.1,8.08,27,26.5,-67.5,35
11/01/2017,TC,TC3,8.1,8.08,25,25.1,-67.5,35
02/02/2017,TC,TC4,8.1,8.08,25,25,-67.5,35
15/02/2017,TTTC,TTTC1,8.1,8.07,29,28.3,-67.5,35
26/12/2016,TTC,TTC1,8.1,8.08,27,26.6,-67.6,35
26/12/2016,TTC,TTC2,8.1,8.08,27,26.6,-67.6,35
15/12/2016,TTC,TTC1,8.1,8.08,27,26,-67.6,35
27/01/2017,TTTC,TTTC3,8.1,8.07,29,29,-67.6,35
10/02/2017,TTC,TTC4,8.1,8.08,27,27,-67.7,35
10/01/2017,TTC,TTC2,8.1,8.08,27,26.9,-67.7,35
26/12/2016,TTTC,TTTC1,8.1,8.07,29,28.7,-67.7,35
26/12/2016,TC,TC3,8.1,8.09,25,25.2,-67.8,35
10/01/2017,TC,TC3,8.1,8.09,25,25.1,-67.8,35
15/02/2017,TTTC,TTTC5,8.1,8.08,29,28.4,-67.8,35
02/01/2017,TTC,TTC5,8.1,8.09,27,26.9,-67.9,35
24/01/2017,TTTC,TTTC5,8.1,8.08,29,29.5,-67.9,35
02/02/2017,TTTC,TTTC1,8.1,8.08,29,28.9,-67.9,35
15/02/2017,TTTC,TTTC4,8.1,8.08,29,28.5,-67.9,35
26/12/2016,TTC,TTC5,8.1,8.08,27,26.8,-67.9,35
10/02/2017,TTTC,TTTC5,8.1,8.07,29,29.6,-67.9,35
24/01/2017,TTTC,TTTC4,8.1,8.07,29,29.5,-67.9,35
02/02/2017,TTC,TTC4,8.1,8.09,27,26.7,-68,35
26/12/2016,TC,TC1,8.1,8.09,25,25.3,-68,35
26/12/2016,TC,TC5,8.1,8.1,25,25.2,-68.1,35
10/01/2017,TC,TC2,8.1,8.1,25,25.1,-68.1,35
27/01/2017,TC,TC2,8.1,8.09,25,25.2,-68.1,35
15/02/2017,TTTC,TTTC3,8.1,8.08,29,28.5,-68.1,35
20/12/2016,TC,TC2,8.1,8.1,25,25,-68.2,35
02/02/2017,TTTC,TTTC2,8.1,8.08,29,28.9,-68.2,35
02/01/2017,TTC,TTC3,8.1,8.09,27,26.9,-68.3,35
11/01/2017,TTC,TTC5,8.1,8.09,27,26.9,-68.3,35
24/01/2017,TTC,TTC5,8.1,8.09,27,26.9,-68.3,35
15/12/2016,TTTC,TTTC3,8.1,8.08,29,28.6,-68.3,35
20/12/2016,TC,TC5,8.1,8.1,25,24.9,-68.4,35
02/02/2017,TTTC,TTTC3,8.1,8.09,29,29.1,-68.4,35
15/12/2016,TTTC,TTTC4,8.1,8.09,29,29,-68.4,35
02/01/2017,TTC,TTC4,8.1,8.09,27,26.9,-68.4,35
02/02/2017,TTC,TTC5,8.1,8.09,27,26.7,-68.4,35
15/02/2017,TTC,TTC3,8.1,8.09,27,26.7,-68.4,35
26/12/2016,TTC,TTC3,8.1,8.08,27,26.7,-68.4,35
09/02/2017,TC,TC5,8.1,8.11,25,24.9,-68.6,35
26/12/2016,TTTC,TTTC5,8.1,8.1,29,29.1,-68.6,35
20/12/2016,TTC,TTC3,8.1,8.1,27,27,-68.6,35
09/02/2017,TTC,TTC5,8.1,8.1,27,26.9,-68.6,35
10/01/2017,TTC,TTC5,8.1,8.1,27,26.9,-68.7,35
02/02/2017,TC,TC5,8.1,8.1,25,25,-68.7,35
02/02/2017,TTTC,TTTC4,8.1,8.09,29,29.1,-68.7,35
11/01/2017,TC,TC4,8.1,8.11,25,25.2,-68.8,35
27/01/2017,TC,TC3,8.1,8.11,25,25.2,-68.8,35
30/01/2017,TC,TC1,8.1,8.11,25,24.9,-68.8,35
05/01/2017,TC,TC1,8.1,8.11,25,24.8,-68.8,35
15/12/2016,TTC,TTC2,8.1,8.1,27,26,-68.8,35
10/01/2017,TTTC,TTTC5,8.1,8.09,29,29.4,-68.8,35
26/12/2016,TC,TC4,8.1,8.11,25,25.2,-68.9,35
20/12/2016,TC,TC3,8.1,8.11,25,25,-68.9,35
09/02/2017,TTTC,TTTC4,8.1,8.1,29,28.7,-68.9,35
20/12/2016,TTTC,TTTC2,8.1,8.1,29,29,-69,35
02/02/2017,TTC,TTC2,8.1,8.111,27,26.6,-69.1,35
05/01/2017,TTC,TTC1,8.1,8.11,27,26.3,-69.1,35
09/02/2017,TTTC,TTTC2,8.1,8.1,29,28.8,-69.1,35
09/02/2017,TTC,TTC2,8.1,8.11,27,26.8,-69.2,35
02/02/2017,TTC,TTC3,8.1,8.11,27,26.7,-69.2,35
15/12/2016,TTC,TTC3,8.1,8.11,27,26.1,-69.2,35
27/01/2017,TTC,TTC4,8.1,8.11,27,26.9,-69.5,35
20/12/2016,TC,TC4,8.1,8.12,25,24.9,-69.6,35
15/12/2016,TTTC,TTTC5,8.1,8.11,29,29,-69.6,35
20/12/2016,TTC,TTC4,8.1,8.12,27,27.1,-69.7,35
10/01/2017,TTC,TTC3,8.1,8.12,27,26.9,-69.8,35
02/02/2017,TTTC,TTTC5,8.1,8.11,29,29,-69.8,35
20/12/2016,TTC,TTC5,8.1,8.12,27,27.2,-70,35
27/01/2017,TTC,TTC5,8.1,8.12,27,26.9,-70,35
09/02/2017,TTTC,TTTC5,8.1,8.12,29,28.7,-70.1,35
09/02/2017,TTC,TTC4,8.1,8.12,27,26.9,-70.1,35
20/12/2016,TTTC,TTTC3,8.1,8.11,29,29.1,-70.1,35
26/12/2016,TTTC,TTTC4,8.1,8.11,29,29.1,-70.1,35
20/12/2016,TTTC,TTTC5,8.1,8.11,29,29,-70.1,35
05/01/2017,TC,TC5,8.1,8.13,25,24.8,-70.2,35
09/02/2017,TTTC,TTTC1,8.1,8.12,29,28.8,-70.2,35
05/01/2017,TTC,TTC2,8.1,8.13,27,26.5,-70.3,35
26/12/2016,TTTC,TTTC2,8.1,8.12,29,29,-70.3,35
26/12/2016,TTTC,TTTC3,8.1,8.12,29,29,-70.3,35
20/12/2016,TTTC,TTTC1,8.1,8.12,29,28.8,-70.3,35
09/02/2017,TTC,TTC3,8.1,8.13,27,26.8,-70.4,35
15/12/2016,TC,TC4,8.1,8.13,25,25,-70.4,35
10/01/2017,TC,TC4,8.1,8.13,25,25,-70.4,35
20/12/2016,TTTC,TTTC4,8.1,8.12,29,29,-70.4,35
05/01/2017,TC,TC3,8.1,8.14,25,24.8,-70.5,35
10/01/2017,TTTC,TTTC1,8.1,8.12,29,29.1,-70.6,35
05/01/2017,TC,TC2,8.1,8.14,25,24.8,-70.9,35
05/01/2017,TTTC,TTTC1,8.1,8.13,29,28.5,-70.9,35
30/01/2017,TC,TC2,8.1,8.15,25,25,-71,35
10/01/2017,TTTC,TTTC2,8.1,8.13,29,29.3,-71,35
10/01/2017,TC,TC5,8.1,8.15,25,25.1,-71.1,35
05/01/2017,TTC,TTC3,8.1,8.14,27,26.5,-71.2,35
05/01/2017,TC,TC4,8.1,8.15,25,24.8,-71.3,35
05/01/2017,TTTC,TTTC2,8.1,8.14,29,28.6,-71.4,35
05/01/2017,TTC,TTC4,8.1,8.16,27,26.7,-71.8,35
10/01/2017,TTTC,TTTC3,8.1,8.14,29,29.3,-71.8,35
05/01/2017,TTTC,TTTC3,8.1,8.15,29,28.9,-72.2,35
30/01/2017,TC,TC3,8.1,8.17,25,25,-72.4,35
10/01/2017,TTTC,TTTC4,8.1,8.15,29,29.3,-72.4,35
05/01/2017,TTTC,TTTC5,8.1,8.16,29,28.9,-72.5,35
30/01/2017,TC,TC4,8.1,8.18,25,25,-72.8,35
05/01/2017,TTTC,TTTC4,8.1,8.16,29,29,-72.9,35
05/01/2017,TTC,TTC5,8.1,8.17,27,26.5,-73.1,35
30/01/2017,TC,TC5,8.1,8.19,25,25,-73.5,35
30/01/2017,TTTC,TTTC2,8.1,8.17,29,28.9,-73.5,35
30/01/2017,TTC,TTC1,8.1,8.18,27,26.7,-73.6,35
30/01/2017,TTC,TTC3,8.1,8.19,27,26.8,-73.8,35
30/01/2017,TTC,TTC5,8.1,8.19,27,26.8,-73.8,35
30/01/2017,TTTC,TTTC3,8.1,8.18,29,29,-73.8,35
30/01/2017,TTTC,TTTC4,8.1,8.18,29,29.1,-73.9,35
30/01/2017,TTC,TTC2,8.1,8.19,27,26.8,-74.1,35
30/01/2017,TTC,TTC4,8.1,8.19,27,26.8,-74.1,35
30/01/2017,TTTC,TTTC1,8.1,8.18,29,28.9,-74.1,35
30/01/2017,TTTC,TTTC5,8.1,8.19,29,29.1,-74.6,35
12/12/2016,TA,TA3,7.6,7.53,25,25,-25.7,34.9
22/12/2016,TA,TA2,7.6,7.46,25,25.1,-31.8,34.9
22/12/2016,TA,TA3,7.6,7.47,25,25.2,-32.1,34.9
06/01/2017,TA,TA4,7.6,7.47,25,24.9,-32.2,34.9
22/12/2016,TA,TA4,7.6,7.47,25,25.2,-32.4,34.9
06/01/2017,TA,TA5,7.6,7.48,25,24.9,-32.8,34.9
22/12/2016,TA,TA1,7.6,7.48,25,25.1,-33.1,34.9
06/01/2017,TA,TA3,7.6,7.49,25,24.9,-33.5,34.9
12/12/2016,TTA,TTA4,7.6,7.5,27,27.2,-34.2,34.9
06/01/2017,TA,TA2,7.6,7.5,25,25,-34.2,34.9
12/12/2016,TTA,TTA5,7.6,7.52,27,27.2,-35.3,34.9
12/12/2016,TTTA,TTTA4,7.6,7.51,29,29.2,-35.3,34.9
12/12/2016,TTTA,TTTA5,7.6,7.52,29,29.2,-35.7,34.9
14/12/2016,TTA,TTA5,7.6,7.53,27,26.8,-36,34.9
12/12/2016,TA,TA5,7.6,7.54,25,25,-36.1,34.9
12/12/2016,TA,TA4,7.6,7.54,25,25,-36.5,34.9
22/12/2016,TA,TA5,7.6,7.55,25,25.2,-36.7,34.9
12/12/2016,TTTA,TTTA1,7.6,7.54,29,29,-36.7,34.9
14/12/2016,TA,TA3,7.6,7.55,25,25,-37,34.9
14/12/2016,TA,TA2,7.6,7.56,25,24.9,-37.4,34.9
06/01/2017,TA,TA1,7.6,7.56,25,25.1,-37.5,34.9
14/12/2016,TA,TA4,7.6,7.56,25,25,-37.5,34.9
14/12/2016,TTA,TTA2,7.6,7.56,27,26.8,-37.6,34.9
12/12/2016,TA,TA2,7.6,7.56,25,25.1,-37.7,34.9
12/12/2016,TTA,TTA1,7.6,7.56,27,26.7,-37.8,34.9
12/12/2016,TA,TA1,7.6,7.57,25,25.2,-37.9,34.9
12/12/2016,TTA,TTA3,7.6,7.56,27,27.1,-37.9,34.9
14/12/2016,TTA,TTA1,7.6,7.56,27,26.7,-37.9,34.9
14/12/2016,TTA,TTA3,7.6,7.57,27,26.8,-38.1,34.9
14/12/2016,TA,TA5,7.6,7.57,25,24.8,-38.1,34.9
12/12/2016,TTTA,TTTA3,7.6,7.56,29,29.2,-38.1,34.9
12/12/2016,TTA,TTA2,7.6,7.58,27,27.1,-38.6,34.9
29/10/2016,TTTA,TTTA3,7.6,7.56,29,29.7,-38.6,34.9
12/01/2017,TTA,TTA1,7.6,7.58,27,26.9,-38.9,34.9
29/12/2016,TTTA,TTTA5,7.6,7.58,29,29.5,-39,34.9
14/12/2016,TTA,TTA4,7.6,7.59,27,26.7,-39.5,34.9
19/01/2017,TTA,TTA1,7.6,7.59,27,26.8,-39.6,34.9
29/10/2016,TTTA,TTTA4,7.6,7.57,29,29.7,-39.6,34.9
14/12/2016,TA,TA1,7.6,7.6,25,25,-39.7,34.9
05/12/2016,TTA,TTA4,7.6,7.6,27,27.2,-39.8,34.9
05/12/2016,TTA,TTA5,7.6,7.6,27,27.2,-39.8,34.9
12/01/2017,TTA,TTA2,7.6,7.61,27,27,-40.5,34.9
04/01/2017,TA,TA5,7.6,7.62,25,25,-40.6,34.9
12/01/2017,TTTA,TTTA1,7.6,7.61,29,29.2,-40.8,34.9
14/12/2016,TTTA,TTTA1,7.6,7.61,29,28.8,-40.8,34.9
05/12/2016,TTA,TTA2,7.6,7.61,27,27.1,-40.8,34.9
05/12/2016,TTA,TTA3,7.6,7.61,27,27.1,-40.8,34.9
24/10/2016,TA,TA4,7.6,7.6,25,25,-40.8,34.9
05/12/2016,TTA,TTA1,7.6,7.62,27,27,-41,34.9
29/10/2016,TTTA,TTTA2,7.6,7.6,29,29.3,-41,34.9
05/12/2016,TA,TA5,7.6,7.63,25,25.2,-41.1,34.9
06/01/2017,TTA,TTA1,7.6,7.62,27,26.7,-41.1,34.9
19/01/2017,TTA,TTA4,7.6,7.62,27,26.8,-41.2,34.9
04/01/2017,TTA,TTA1,7.6,7.62,27,26.7,-41.2,34.9
19/01/2017,TA,TA5,7.6,7.63,25,25,-41.3,34.9
29/12/2016,TTTA,TTTA4,7.6,7.62,29,29.3,-41.3,34.9
19/01/2017,TTA,TTA3,7.6,7.62,27,26.8,-41.3,34.9
12/01/2017,TTA,TTA4,7.6,7.62,27,27,-41.4,34.9
24/10/2016,TTTA,TTTA4,7.6,7.61,29,28.8,-41.4,34.9
12/12/2016,TTTA,TTTA2,7.6,7.62,29,29.3,-41.5,34.9
12/01/2017,TTTA,TTTA2,7.6,7.62,29,29.3,-41.5,34.9
29/10/2016,TTTA,TTTA5,7.6,7.61,29,29.5,-41.5,34.9
05/12/2016,TA,TA3,7.6,7.63,25,25.2,-41.6,34.9
04/01/2017,TA,TA3,7.6,7.63,25,25,-41.6,34.9
19/01/2017,TA,TA4,7.6,7.63,25,25,-41.6,34.9
24/10/2016,TA,TA3,7.6,7.62,25,24.8,-41.6,34.9
19/01/2017,TTA,TTA2,7.6,7.63,27,26.8,-41.7,34.9
05/12/2016,TA,TA4,7.6,7.63,25,25.2,-41.7,34.9
12/01/2017,TA,TA5,7.6,7.64,25,25.3,-41.8,34.9
04/01/2017,TA,TA4,7.6,7.64,25,25,-41.8,34.9
12/01/2017,TTTA,TTTA3,7.6,7.63,29,29.3,-41.8,34.9
29/10/2016,TTA,TTA3,7.6,7.62,27,27.5,-41.8,34.9
04/01/2017,TA,TA2,7.6,7.64,25,25,-41.9,34.9
22/12/2016,TTA,TTA4,7.6,7.64,27,25.2,-42,34.9
05/12/2016,TA,TA2,7.6,7.64,25,25.1,-42,34.9
29/10/2016,TA,TA5,7.6,7.62,25,25.3,-42,34.9
04/01/2017,TTA,TTA2,7.6,7.64,27,26.8,-42.1,34.9
29/12/2016,TTTA,TTTA3,7.6,7.63,29,29.4,-42.1,34.9
24/10/2016,TA,TA2,7.6,7.63,25,24.8,-42.1,34.9
24/10/2016,TTTA,TTTA3,7.6,7.62,29,29,-42.2,34.9
06/01/2017,TTA,TTA2,7.6,7.64,27,26.7,-42.3,34.9
05/12/2016,TTTA,TTTA1,7.6,7.63,29,28.9,-42.4,34.9
04/01/2017,TTTA,TTTA4,7.6,7.64,29,29.1,-42.5,34.9
19/01/2017,TTA,TTA5,7.6,7.64,27,26.8,-42.5,34.9
12/01/2017,TA,TA4,7.6,7.665,25,25.3,-42.7,34.9
12/01/2017,TTTA,TTTA4,7.6,7.64,29,29.3,-42.8,34.9
14/12/2016,TTTA,TTTA2,7.6,7.65,29,29,-42.9,34.9
04/01/2017,TTA,TTA3,7.6,7.65,27,26.7,-42.9,34.9
12/01/2017,TA,TA2,7.6,7.65,25,25.3,-42.9,34.9
29/10/2016,TA,TA4,7.6,7.64,25,25.3,-42.9,34.9
22/12/2016,TTA,TTA3,7.6,7.66,27,25.2,-43,34.9
05/12/2016,TA,TA1,7.6,7.66,25,25.1,-43.1,34.9
24/10/2016,TTTA,TTTA2,7.6,7.64,29,28.9,-43.1,34.9
29/10/2016,TTA,TTA2,7.6,7.64,27,27.5,-43.1,34.9
12/01/2017,TTA,TTA3,7.6,7.66,27,27,-43.2,34.9
04/01/2017,TTA,TTA4,7.6,7.66,27,27,-43.3,34.9
05/12/2016,TTTA,TTTA2,7.6,7.65,29,29,-43.3,34.9
01/12/2016,TTA,TTA5,7.6,7.66,27,27.2,-43.4,34.9
06/01/2017,TTA,TTA3,7.6,7.66,27,26.8,-43.4,34.9
30/12/2016,TTTA,TTTA3,7.6,7.65,29,29.6,-43.4,34.9
19/01/2017,TTTA,TTTA1,7.6,7.65,29,29,-43.4,34.9
30/12/2016,TTTA,TTTA5,7.6,7.66,29,29.5,-43.5,34.9
05/12/2016,TTTA,TTTA5,7.6,7.65,29,29.4,-43.5,34.9
29/12/2016,TTTA,TTTA2,7.6,7.66,29,29.5,-43.6,34.9
30/12/2016,TTTA,TTTA4,7.6,7.66,29,29.6,-43.7,34.9
04/01/2017,TTA,TTA5,7.6,7.66,27,26.9,-43.7,34.9
12/01/2017,TTA,TTA5,7.6,7.67,27,27,-43.8,34.9
12/01/2017,TTTA,TTTA5,7.6,7.66,29,29.3,-43.8,34.9
19/01/2017,TA,TA3,7.6,7.67,25,25,-43.9,34.9
22/12/2016,TTTA,TTTA1,7.6,7.66,29,28.7,-43.9,34.9
19/01/2017,TTTA,TTTA2,7.6,7.66,29,29.2,-44,34.9
06/01/2017,TTA,TTA4,7.6,7.67,27,26.9,-44.1,34.9
30/12/2016,TTTA,TTTA2,7.6,7.67,29,29.5,-44.2,34.9
14/12/2016,TTTA,TTTA5,7.6,7.67,29,29.2,-44.2,34.9
14/12/2016,TTTA,TTTA4,7.6,7.67,29,29.1,-44.2,34.9
24/10/2016,TA,TA1,7.6,7.66,25,24.8,-44.2,34.9
22/12/2016,TTTA,TTTA3,7.6,7.67,29,29.3,-44.3,34.9
04/01/2017,TTTA,TTTA1,7.6,7.67,29,28.6,-44.3,34.9
29/10/2016,TA,TA3,7.6,7.66,25,25.3,-44.3,34.9
29/10/2016,TTTA,TTTA1,7.6,7.69,29,29.4,-44.4,34.9
22/12/2016,TTTA,TTTA2,7.6,7.67,29,29.1,-44.4,34.9
29/10/2016,TA,TA2,7.6,7.67,25,25.2,-44.4,34.9
12/01/2017,TA,TA3,7.6,7.68,25,25.3,-44.5,34.9
19/01/2017,TA,TA2,7.6,7.68,25,25,-44.5,34.9
22/12/2016,TTTA,TTTA5,7.6,7.67,29,29.4,-44.5,34.9
22/12/2016,TTTA,TTTA4,7.6,7.67,29,29.1,-44.5,34.9
01/12/2016,TTTA,TTTA2,7.6,7.67,29,28.8,-44.5,34.9
06/01/2017,TTA,TTA5,7.6,7.68,27,26.8,-44.6,34.9
04/01/2017,TA,TA1,7.6,7.68,25,25.3,-44.6,34.9
05/12/2016,TTTA,TTTA3,7.6,7.67,29,29.2,-44.7,34.9
29/12/2016,TTTA,TTTA1,7.6,7.68,29,29.3,-44.8,34.9
04/01/2017,TTTA,TTTA5,7.6,7.68,29,29.1,-44.8,34.9
12/01/2017,TA,TA1,7.6,7.69,25,25.3,-44.9,34.9
22/12/2016,TTA,TTA1,7.6,7.69,27,25.2,-44.9,34.9
05/12/2016,TTTA,TTTA4,7.6,7.68,29,29.1,-44.9,34.9
19/01/2017,TTTA,TTTA4,7.6,7.68,29,29.1,-44.9,34.9
29/10/2016,TTA,TTA4,7.6,7.67,27,27.5,-44.9,34.9
29/10/2016,TTA,TTA5,7.6,7.67,27,27.4,-44.9,34.9
01/12/2016,TTA,TTA4,7.6,7.69,27,27,-45,34.9
19/01/2017,TTTA,TTTA3,7.6,7.68,29,29.1,-45,34.9
29/10/2016,TTA,TTA1,7.6,7.67,27,27.5,-45.1,34.9
24/10/2016,TTTA,TTTA1,7.6,7.67,29,29.1,-45.2,34.9
30/12/2016,TTTA,TTTA1,7.6,7.69,29,29.5,-45.3,34.9
19/01/2017,TTTA,TTTA5,7.6,7.69,29,29.1,-45.3,34.9
14/12/2016,TTTA,TTTA3,7.6,7.69,29,29,-45.3,34.9
01/12/2016,TTA,TTA3,7.6,7.69,27,27,-45.4,34.9
01/12/2016,TTTA,TTTA1,7.6,7.69,29,28.5,-45.5,34.9
19/01/2017,TA,TA1,7.6,7.71,25,25,-45.8,34.9
22/12/2016,TTA,TTA5,7.6,7.71,27,25.2,-45.9,34.9
29/10/2016,TA,TA1,7.6,7.69,25,25.3,-46,34.9
06/01/2017,TTTA,TTTA1,7.6,7.7,29,28.8,-46.2,34.9
22/12/2016,TTA,TTA2,7.6,7.72,27,25.2,-46.4,34.9
06/01/2017,TTTA,TTTA2,7.6,7.71,29,28.9,-46.4,34.9
04/01/2017,TTTA,TTTA2,7.6,7.71,29,29.2,-46.6,34.9
01/12/2016,TTA,TTA2,7.6,7.72,27,26.9,-46.7,34.9
06/01/2017,TTTA,TTTA4,7.6,7.71,29,29,-46.7,34.9
04/01/2017,TTTA,TTTA3,7.6,7.72,29,29,-47,34.9
29/10/2016,TTM,TTM3,7.9,7.71,27,27.5,-47.1,34.9
06/01/2017,TTM,TTM5,7.9,7.73,27,26.7,-47.2,34.9
12/12/2016,TTTM,TTTM2,7.9,7.72,29,29.1,-47.2,34.9
01/12/2016,TTA,TTA1,7.6,7.73,27,27,-47.3,34.9
12/12/2016,TTM,TTM3,7.9,7.73,27,27,-47.4,34.9
06/01/2017,TTTA,TTTA3,7.6,7.73,29,29.1,-47.6,34.9
12/12/2016,TTTM,TTTM1,7.9,7.73,29,29.1,-47.7,34.9
29/10/2016,TTM,TTM2,7.9,7.72,27,27.5,-47.8,34.9
01/12/2016,TA,TA5,7.6,7.74,25,25.1,-47.9,34.9
06/01/2017,TTTA,TTTA5,7.6,7.73,29,28.9,-47.9,34.9
29/10/2016,TTM,TTM4,7.9,7.72,27,27.5,-48,34.9
06/01/2017,TTM,TTM4,7.9,7.74,27,26.7,-48.1,34.9
12/12/2016,TTTM,TTTM3,7.9,7.73,29,29.2,-48.1,34.9
01/12/2016,TTTA,TTTA3,7.6,7.73,29,29.1,-48.1,34.9
29/10/2016,TTM,TTM5,7.9,7.72,27,27.5,-48.2,34.9
06/01/2017,TTM,TTM3,7.9,7.4,27,26.7,-48.2,34.9
01/12/2016,TA,TA4,7.6,7.75,25,25.2,-48.3,34.9
06/01/2017,TTTM,TTTM2,7.9,7.74,29,29,-48.4,34.9
19/01/2017,TTM,TTM1,7.9,7.75,27,27,-48.6,34.9
06/01/2017,TTM,TTM2,7.9,7.75,27,26.7,-48.8,34.9
12/12/2016,TTM,TTM4,7.9,7.76,27,27,-49,34.9
12/12/2016,TTTM,TTTM5,7.9,7.75,29,29.2,-49.1,34.9
12/12/2016,TTTM,TTTM4,7.9,7.75,29,29.2,-49.2,34.9
06/01/2017,TTTM,TTTM3,7.9,7.76,29,29.1,-49.5,34.9
19/01/2017,TTM,TTM2,7.9,7.76,27,27,-49.5,34.9
19/01/2017,TTM,TTM3,7.9,7.77,27,27.1,-49.7,34.9
01/12/2016,TA,TA3,7.6,7.78,25,25.2,-49.8,34.9
04/01/2017,TTM,TTM3,7.9,7.77,27,26.7,-50,34.9
06/01/2017,TTM,TTM1,7.9,7.78,27,26.7,-50.1,34.9
12/12/2016,TM,TM3,7.9,7.78,25,25.1,-50.1,34.9
01/12/2016,TTTA,TTTA5,7.6,7.77,29,28.9,-50.1,34.9
19/01/2017,TTM,TTM5,7.9,7.78,27,27,-50.2,34.9
29/12/2016,TA,TA2,7.6,7.79,25,25,-50.3,34.9
29/10/2016,TM,TM1,7.9,7.87,25,25.2,-50.4,34.9
19/01/2017,TTM,TTM4,7.9,7.78,27,27,-50.4,34.9
04/01/2017,TTM,TTM5,7.9,7.78,27,26.8,-50.4,34.9
24/10/2016,TTA,TTA4,7.6,7.76,27,26.5,-50.4,34.9
01/12/2016,TTTA,TTTA4,7.6,7.78,29,29.3,-50.5,34.9
01/12/2016,TA,TA2,7.6,7.79,25,25.2,-50.6,34.9
04/01/2017,TTM,TTM4,7.9,7.79,27,26.8,-50.8,34.9
29/12/2016,TTTM,TTTM4,7.9,7.78,29,29.2,-50.8,34.9
12/12/2016,TTM,TTM2,7.9,7.79,27,27.1,-50.9,34.9
04/01/2017,TTM,TTM2,7.9,7.79,27,26.7,-50.9,34.9
12/12/2016,TM,TM4,7.9,7.79,25,25.1,-50.9,34.9
12/12/2016,TM,TM2,7.9,7.8,25,25.3,-51,34.9
