date,treatment,sample,weight_g,size_cm
13/02/2107,TM,TM12,172.1,8.292
13/02/2107,TM,TM13,115,7.215
13/02/2107,TM,TM14,114.6,7.032
13/02/2107,TM,TM15,133.9,7.5585
13/02/2107,TM,TM16,99.2,7.1165
13/02/2107,TM,TM17,111.1,7.433
13/02/2107,TM,TM18,115.7,6.884
13/02/2107,TM,TM19,132.5,7.983
13/02/2107,TM,TM20,139.7,7.872
13/02/2107,TA,TA1,195.4,8.84
13/02/2107,TA,TA2,139.7,7.905
13/02/2107,TA,TA3,206.6,8.696
13/02/2107,TA,TA4,DEAD,DEAD
13/02/2107,TA,TA5,161.1,8.4005
13/02/2107,TA,TA6,180,8.24
13/02/2107,TA,TA7,195.7,8.3185
13/02/2107,TA,TA8,190.3,8.2905
13/02/2107,TA,TA9,145.6,7.75
13/02/2107,TA,TA10,100.1,6.833
13/02/2107,TA,TA11,108,7.0995
13/02/2107,TA,TA12,172,8.198
13/02/2107,TA,TA13,129.2,7.0575
13/02/2107,TA,TA14,126.8,7.288
13/02/2107,TA,TA15,181.5,8.6815
13/02/2107,TA,TA16,140.7,7.551
13/02/2107,TA,TA17,116.3,7.402
13/02/2107,TA,TA18,120.2,7.13
13/02/2107,TA,TA19,153.7,8.1885
13/02/2107,TA,TA20,95.3,6.963
13/02/2107,TTC,TTC1,187.3,8.5075
13/02/2107,TTC,TTC2,187.4,8.6215
13/02/2107,TTC,TTC3,117.7,6.8065
13/02/2107,TTC,TTC4,141.1,7.7695
13/02/2107,TTC,TTC5,145.3,7.743
13/02/2107,TTC,TTC6,148.9,7.477
13/02/2107,TTC,TTC7,119.5,7.06
13/02/2107,TTC,TTC8,157,7.8545
13/02/2107,TTC,TTC9,145,7.8205
13/02/2107,TTC,TTC10,DEAD,DEAD
13/02/2107,TTC,TTC11,137.3,7.4045
13/02/2107,TTC,TTC12,165.1,8.311
13/02/2107,TTC,TTC13,164,7.9525
13/02/2107,TTC,TTC14,215.9,8.7995
13/02/2107,TTC,TTC15,218.8,9.0385
13/02/2107,TTC,TTC16,116.3,7.296
13/02/2107,TTC,TTC17,131.2,7.5815
13/02/2107,TTC,TTC18,123.5,7.527
13/02/2107,TTC,TTC19,113.5,7.4205
13/02/2107,TTC,TTC20,130.1,7.7345
13/02/2107,TTM,TTM1,129.2,7.451
13/02/2107,TTM,TTM2,136.5,7.553
13/02/2107,TTM,TTM3,151,7.7425
13/02/2107,TTM,TTM4,122.9,7.4495
13/02/2107,TTM,TTM5,119.7,7.424
13/02/2107,TTM,TTM6,173,7.7355
13/02/2107,TTM,TTM7,165.1,7.587
13/02/2107,TTM,TTM8,175.7,8.059
13/02/2107,TTM,TTM9,119.1,7.2655
13/02/2107,TTM,TTM10,118.7,7.2035
13/02/2107,TTM,TTM11,138.8,7.5405
13/02/2107,TTM,TTM12,139.3,7.569
13/02/2107,TTM,TTM13,158.6,7.834
13/02/2107,TTM,TTM14,136.5,7.522
13/02/2107,TTM,TTM15,157,7.996
13/02/2107,TTM,TTM16,126.3,7.2985
13/02/2107,TTM,TTM17,178.1,8.327
13/02/2107,TTM,TTM18,147.9,8.0805
13/02/2107,TTM,TTM19,120.6,7.3365
13/02/2107,TTM,TTM20,164.6,8.688
13/02/2107,TTA,TTA1,122,7.135
13/02/2107,TTA,TTA2,111.3,7.0145
13/02/2107,TTA,TTA3,151,7.8575
13/02/2107,TTA,TTA4,174.9,8.3205
13/02/2107,TTA,TTA5,161.3,8.592
13/02/2107,TTA,TTA6,99.7,6.818
13/02/2107,TTA,TTA7,162.8,8.1605
13/02/2107,TTA,TTA8,214,8.813
13/02/2107,TTA,TTA9,116.9,7.1745
13/02/2107,TTA,TTA10,233.8,8.938
13/02/2107,TTA,TTA11,239.9,8.8415
13/02/2107,TTA,TTA12,138.3,7.6075
13/02/2107,TTA,TTA13,113.8,7.012
13/02/2107,TTA,TTA14,111.9,6.807
13/02/2107,TTA,TTA15,121.9,7.3135
13/02/2107,TTA,TTA16,95.5,7.0855
13/02/2107,TTA,TTA17,138.4,7.9015
13/02/2107,TTA,TTA18,DEAD,DEAD
13/02/2107,TTA,TTA19,75.5,6.4865
13/02/2107,TTA,TTA20,116.2,7.8005
13/02/2107,TTTC,TTTC1,143.9,7.7675
13/02/2107,TTTC,TTTC2,112.4,7.319
13/02/2107,TTTC,TTTC3,114.6,7.425
13/02/2107,TTTC,TTTC4,141.7,8.0105
13/02/2107,TTTC,TTTC5,112.6,7.634
13/02/2107,TTTC,TTTC6,143.1,7.152
13/02/2107,TTTC,TTTC7,165.8,7.809
13/02/2107,TTTC,TTTC8,152.1,7.4325
13/02/2107,TTTC,TTTC9,148.1,7.387
13/02/2107,TTTC,TTTC10,110.2,6.643
13/02/2107,TTTC,TTTC11,107.5,6.8815
13/02/2107,TTTC,TTTC12,160.4,7.9605
13/02/2107,TTTC,TTTC13,110,6.611
13/02/2107,TTTC,TTTC14,85,6.3205
13/02/2107,TTTC,TTTC15,105.7,6.937
13/02/2107,TTTC,TTTC16,106.3,6.8685
13/02/2107,TTTC,TTTC17,133.5,7.6015
13/02/2107,TTTC,TTTC18,126.5,7.3595
13/02/2107,TTTC,TTTC19,102.7,7.036
13/02/2107,TTTC,TTTC20,124.6,7.579
13/02/2107,TTTM,TTTM1,118.9,7.172
13/02/2107,TTTM,TTTM2,142.5,7.555
13/02/2107,TTTM,TTTM3,127.3,6.856
13/02/2107,TTTM,TTTM4,123.1,7.4135
13/02/2107,TTTM,TTTM5,124.2,7.6235
13/02/2107,TTTM,TTTM6,144.3,7.179
13/02/2107,TTTM,TTTM7,107.8,6.598
13/02/2107,TTTM,TTTM8,118,7.28
13/02/2107,TTTM,TTTM9,118.6,7.2665
13/02/2107,TTTM,TTTM10,114.3,7.3755
13/02/2107,TTTM,TTTM11,109.8,6.97
13/02/2107,TTTM,TTTM12,DEAD,DEAD
13/02/2107,TTTM,TTTM13,119.4,7.095
13/02/2107,TTTM,TTTM14,98.1,6.7475
13/02/2107,TTTM,TTTM15,132.2,7.5515
13/02/2107,TTTM,TTTM16,96.4,6.5945
13/02/2107,TTTM,TTTM17,98.7,6.539
13/02/2107,TTTM,TTTM18,161.6,7.907
13/02/2107,TTTM,TTTM19,DEAD,DEAD
13/02/2107,TTTM,TTTM20,107.9,7.5905
13/02/2107,TTTA,TTTA1,107.4,7.098
13/02/2107,TTTA,TTTA2,138.6,7.998
13/02/2107,TTTA,TTTA3,111.4,7.5295
13/02/2107,TTTA,TTTA4,105.9,7.266
13/02/2107,TTTA,TTTA5,125.4,7.9
13/02/2107,TTTA,TTTA6,124.8,7.026
13/02/2107,TTTA,TTTA7,131.7,7.5015
13/02/2107,TTTA,TTTA8,134.1,7.637
13/02/2107,TTTA,TTTA9,155.5,7.8475
13/02/2107,TTTA,TTTA10,DEAD,DEAD
13/02/2107,TTTA,TTTA11,101.5,6.883
13/02/2107,TTTA,TTTA12,119.2,7.3045
13/02/2107,TTTA,TTTA13,112.9,7.0845
13/02/2107,TTTA,TTTA14,103.1,6.821
13/02/2107,TTTA,TTTA15,132.3,7.644
13/02/2107,TTTA,TTTA16,105.9,6.925
13/02/2107,TTTA,TTTA17,102.5,6.966
13/02/2107,TTTA,TTTA18,102.8,7.2485
13/02/2107,TTTA,TTTA19,DEAD,DEAD
13/02/2107,TTTA,TTTA20,113.3,7.049
27/02/2017,TC,TC1,188.1,8.8885
27/02/2017,TC,TC2,183,8.822
27/02/2017,TC,TC3,176.4,8.42
27/02/2017,TC,TC4,274.4,9.663
27/02/2017,TC,TC5,154.5,8.367
27/02/2017,TC,TC6,193.5,8.9585
27/02/2017,TC,TC7,180.1,8.6
27/02/2017,TC,TC8,240.6,9.475
27/02/2017,TC,TC9,211.9,9.3825
27/02/2017,TC,TC10,155.4,8.9205
27/02/2017,TC,TC11,154.1,8.0115
27/02/2017,TC,TC12,201.6,8.986
27/02/2017,TC,TC13,202.4,9.147
27/02/2017,TC,TC14,139.1,8.0425
27/02/2017,TC,TC15,182.4,9.1
27/02/2017,TC,TC16,190.1,8.5215
27/02/2017,TC,TC17,183.1,8.1465
27/02/2017,TC,TC18,185.6,8.239
27/02/2017,TC,TC19,156.3,8.146
27/02/2017,TC,TC20,191.8,9.055
27/02/2017,TM,TM1,177,8.5625
27/02/2017,TM,TM2,243.5,9.5135
27/02/2017,TM,TM3,236.2,9.658
27/02/2017,TM,TM4,171.8,8.681
27/02/2017,TM,TM5,144.2,8.6455
27/02/2017,TM,TM6,201.6,8.8235
27/02/2017,TM,TM7,158.8,8.2715
27/02/2017,TM,TM8,129.5,7.6945
27/02/2017,TM,TM9,206.1,9.0355
27/02/2017,TM,TM10,241.9,10.318
27/02/2017,TM,TM11,114.5,7.146
27/02/2017,TM,TM12,204.1,9.217
27/02/2017,TM,TM13,122.2,7.6965
27/02/2017,TM,TM14,123,7.765
27/02/2017,TM,TM15,143.6,8.3505
27/02/2017,TM,TM16,110.6,7.4305
27/02/2017,TM,TM17,115.3,7.36
27/02/2017,TM,TM18,132.8,7.0795
27/02/2017,TM,TM19,142.4,8.2765
27/02/2017,TM,TM20,148.6,8.437
27/02/2017,TA,TA1,221.8,9.118
27/02/2017,TA,TA2,160.5,8.388
27/02/2017,TA,TA3,230.2,9.054
27/02/2017,TA,TA4,DEAD,DEAD
27/02/2017,TA,TA5,179.3,8.902
27/02/2017,TA,TA6,209.9,9.3
27/02/2017,TA,TA7,215.6,9.0925
27/02/2017,TA,TA8,221,9.2535
27/02/2017,TA,TA9,158.8,8.611
27/02/2017,TA,TA10,114.7,7.871
27/02/2017,TA,TA11,123.6,7.4995
27/02/2017,TA,TA12,187.7,8.68
27/02/2017,TA,TA13,143.2,7.829
27/02/2017,TA,TA14,139.3,8.039
27/02/2017,TA,TA15,193.9,9.4085
27/02/2017,TA,TA16,155.4,8.3785
27/02/2017,TA,TA17,131.6,7.8205
27/02/2017,TA,TA18,135.8,7.631
27/02/2017,TA,TA19,164.6,8.521
27/02/2017,TA,TA20,106.3,7.9955
27/02/2017,TTC,TTC1,207,9.211
27/02/2017,TTC,TTC2,200.7,9.1695
27/02/2017,TTC,TTC3,130.2,7.4915
27/02/2017,TTC,TTC4,154.5,8.7375
27/02/2017,TTC,TTC5,157.8,9.4425
27/02/2017,TTC,TTC6,159.5,8.1055
27/02/2017,TTC,TTC7,134.5,7.821
27/02/2017,TTC,TTC8,173.8,8.6305
27/02/2017,TTC,TTC9,158.1,8.425
27/02/2017,TTC,TTC10,DEAD,DEAD
27/02/2017,TTC,TTC11,154.1,8.112
27/02/2017,TTC,TTC12,190.7,8.7965
27/02/2017,TTC,TTC13,179.6,8.4965
27/02/2017,TTC,TTC14,238.5,9.48
27/02/2017,TTC,TTC15,228.6,10.072
27/02/2017,TTC,TTC16,131.3,8.047
27/02/2017,TTC,TTC17,138.2,8.01
27/02/2017,TTC,TTC18,143.1,7.9595
27/02/2017,TTC,TTC19,125.8,7.6405
27/02/2017,TTC,TTC20,147.2,8.7075
27/02/2017,TTM,TTM1,147.4,7.8875
27/02/2017,TTM,TTM2,159.2,7.9015
27/02/2017,TTM,TTM3,160.4,8.351
27/02/2017,TTM,TTM4,134.8,8.1375
27/02/2017,TTM,TTM5,138.2,8.6155
27/02/2017,TTM,TTM6,210.8,9.239
27/02/2017,TTM,TTM7,175.8,8.1185
27/02/2017,TTM,TTM8,191.9,8.9725
27/02/2017,TTM,TTM9,130.1,8.137
27/02/2017,TTM,TTM10,134.1,8.4285
27/02/2017,TTM,TTM11,158.7,7.9935
27/02/2017,TTM,TTM12,149.5,7.9785
27/02/2017,TTM,TTM13,173.2,8.1535
27/02/2017,TTM,TTM14,149.8,8.11
27/02/2017,TTM,TTM15,173.3,9.053
27/02/2017,TTM,TTM16,133.5,7.6195
27/02/2017,TTM,TTM17,195.4,8.542
27/02/2017,TTM,TTM18,162.5,8.156
27/02/2017,TTM,TTM19,138.1,7.954
27/02/2017,TTM,TTM20,183.2,9.1395
27/02/2017,TTA,TTA1,134.5,7.77
27/02/2017,TTA,TTA2,121.5,7.2165
27/02/2017,TTA,TTA3,165,8.2535
27/02/2017,TTA,TTA4,198.2,8.9705
27/02/2017,TTA,TTA5,175.2,8.8895
27/02/2017,TTA,TTA6,110.8,7.102
27/02/2017,TTA,TTA7,182.4,8.6295
27/02/2017,TTA,TTA8,236.7,9.1675
27/02/2017,TTA,TTA9,131.1,7.9635
27/02/2017,TTA,TTA10,269.8,10.328
27/02/2017,TTA,TTA11,248.1,9.417
27/02/2017,TTA,TTA12,144.9,7.813
27/02/2017,TTA,TTA13,119.4,7.249
27/02/2017,TTA,TTA14,126.4,7.517
27/02/2017,TTA,TTA15,137.8,7.8825
27/02/2017,TTA,TTA16,121.2,7.596
27/02/2017,TTA,TTA17,153,8.073
27/02/2017,TTA,TTA18,DEAD,DEAD
27/02/2017,TTA,TTA19,90.6,6.927
27/02/2017,TTA,TTA20,126.5,8.0445
27/02/2017,TTTC,TTTC1,169.9,8.384
27/02/2017,TTTC,TTTC2,125,7.394
27/02/2017,TTTC,TTTC3,128.2,7.388
27/02/2017,TTTC,TTTC4,154.4,8.19
27/02/2017,TTTC,TTTC5,122.7,7.771
27/02/2017,TTTC,TTTC6,151.3,8.187
27/02/2017,TTTC,TTTC7,175.9,8.1315
27/02/2017,TTTC,TTTC8,176.8,8.5395
27/02/2017,TTTC,TTTC9,159.6,8.518
27/02/2017,TTTC,TTTC10,120.1,8.3385
27/02/2017,TTTC,TTTC11,116.4,7.733
27/02/2017,TTTC,TTTC12,170.5,8.4915
27/02/2017,TTTC,TTTC13,128.5,7.821
27/02/2017,TTTC,TTTC14,93.2,6.9575
27/02/2017,TTTC,TTTC15,123.3,8.2615
27/02/2017,TTTC,TTTC16,124,7.8615
27/02/2017,TTTC,TTTC17,149.5,8.2055
27/02/2017,TTTC,TTTC18,143.5,7.862
27/02/2017,TTTC,TTTC19,112.1,7.3725
27/02/2017,TTTC,TTTC20,144.9,8.5085
27/02/2017,TTTM,TTTM1,136.2,7.896
27/02/2017,TTTM,TTTM2,166.9,8.3665
27/02/2017,TTTM,TTTM3,147.7,7.5315
27/02/2017,TTTM,TTTM4,142.4,7.883
27/02/2017,TTTM,TTTM5,140.9,8.0345
27/02/2017,TTTM,TTTM6,161.9,8.2035
27/02/2017,TTTM,TTTM7,120.9,7.377
27/02/2017,TTTM,TTTM8,128.2,7.4795
27/02/2017,TTTM,TTTM9,137.3,7.9475
27/02/2017,TTTM,TTTM10,128.2,8.148
27/02/2017,TTTM,TTTM11,115.1,7.721
27/02/2017,TTTM,TTTM12,DEAD,DEAD
27/02/2017,TTTM,TTTM13,130.1,7.7695
27/02/2017,TTTM,TTTM14,104,7.4745
27/02/2017,TTTM,TTTM15,144.4,8.374
27/02/2017,TTTM,TTTM16,112.1,7.5455
27/02/2017,TTTM,TTTM17,115,7.2165
27/02/2017,TTTM,TTTM18,181.4,8.7595
27/02/2017,TTTM,TTTM19,DEAD,DEAD
27/02/2017,TTTM,TTTM20,DEAD,DEAD
27/02/2017,TTTA,TTTA1,118.5,7.7755
27/02/2017,TTTA,TTTA2,158.6,8.6765
27/02/2017,TTTA,TTTA3,125.6,7.759
27/02/2017,TTTA,TTTA4,119.1,7.704
27/02/2017,TTTA,TTTA5,130.9,8.082
27/02/2017,TTTA,TTTA6,145.2,7.9555
27/02/2017,TTTA,TTTA7,154.1,8.0935
27/02/2017,TTTA,TTTA8,147.4,8.3615
27/02/2017,TTTA,TTTA9,175.1,8.762
27/02/2017,TTTA,TTTA10,DEAD,DEAD
27/02/2017,TTTA,TTTA11,109.7,7.1265
27/02/2017,TTTA,TTTA12,125.8,7.783
27/02/2017,TTTA,TTTA13,126.5,7.6805
27/02/2017,TTTA,TTTA14,113.5,7.476
27/02/2017,TTTA,TTTA15,153.9,8.2735
27/02/2017,TTTA,TTTA16,118,7.3025
27/02/2017,TTTA,TTTA17,120.7,7.459
27/02/2017,TTTA,TTTA18,115.3,7.861
27/02/2017,TTTA,TTTA19,DEAD,DEAD
27/02/2017,TTTA,TTTA20,129.1,8.0205
